% Moku:Go Frequency Response Analyzer
% Channel 1, DC coupling, 10 Vpp range, amplitude 100 mVpp, offset 0.000 0 V, phase 0.000 deg
% Channel 2, DC coupling, 10 Vpp range, amplitude 100 mVpp, offset 0.000 0 V, phase 0.000 deg
% Logarithmic sweep from 1.843901 MHz to 16.15242 Hz with 512 pts, dynamic amplitude mode off, measuring fundamental, normalization off
% Averaging time 2.00 ms, 1 cycles; Settling time 100 us, 1 cycles
% Acquired 2023-10-26 T 11:51:47 +0100
% Frequency (Hz), Channel 1 Magnitude (dB), Channel 1 Phase (deg)
4.01560791e+02, -1.8741e+00, -2.3254e+01
3.92512996e+02, -1.8262e+00, -2.2850e+01
3.83669062e+02, -1.7847e+00, -2.2266e+01
3.75024395e+02, -1.7628e+00, -2.1888e+01
3.66574507e+02, -1.7683e+00, -2.1416e+01
3.58315008e+02, -1.7281e+00, -2.0786e+01
3.50241608e+02, -1.6981e+00, -2.0669e+01
3.42350115e+02, -1.6723e+00, -1.9968e+01
3.34636429e+02, -1.6518e+00, -1.9540e+01
3.27096545e+02, -1.6431e+00, -1.9230e+01
3.19726547e+02, -1.6528e+00, -1.8751e+01
3.12522606e+02, -1.5905e+00, -1.8360e+01
3.05480981e+02, -1.5993e+00, -1.8018e+01
2.98598015e+02, -1.5824e+00, -1.7698e+01
2.91870132e+02, -1.5558e+00, -1.7176e+01
2.85293840e+02, -1.5479e+00, -1.6891e+01
2.78865722e+02, -1.5235e+00, -1.6593e+01
2.72582440e+02, -1.5401e+00, -1.6102e+01
2.66440729e+02, -1.5163e+00, -1.5727e+01
2.60437401e+02, -1.5085e+00, -1.5455e+01
2.54569338e+02, -1.4702e+00, -1.4906e+01
2.48833491e+02, -1.4995e+00, -1.4797e+01
2.43226882e+02, -1.4762e+00, -1.4554e+01
2.37746598e+02, -1.4736e+00, -1.4067e+01
2.32389794e+02, -1.4219e+00, -1.3850e+01
2.27153687e+02, -1.4460e+00, -1.3587e+01
2.22035558e+02, -1.4439e+00, -1.3237e+01
2.17032748e+02, -1.4193e+00, -1.3216e+01
2.12142660e+02, -1.4043e+00, -1.2616e+01
2.07362753e+02, -1.4030e+00, -1.2458e+01
