% Moku:Go Frequency Response Analyzer
% Channel 1, DC coupling, 10 Vpp range, amplitude 100 mVpp, offset 0.000 0 V, phase 0.000 deg
% Channel 2, DC coupling, 10 Vpp range, amplitude 100 mVpp, offset 0.000 0 V, phase 0.000 deg
% Logarithmic sweep from 15.08001 MHz to 165.7404 Hz with 512 pts, dynamic amplitude mode off, measuring fundamental, normalization off
% Averaging time 2.00 ms, 1 cycles; Settling time 100 us, 1 cycles
% Acquired 2023-10-26 T 12:13:14 +0100
% Frequency (Hz), Channel 1 Magnitude (dB), Channel 1 Phase (deg)
3.53946531e+03, -3.0231e+00, -5.0212e+01
3.46125193e+03, -2.9381e+00, -4.9449e+01
3.38476688e+03, -2.8478e+00, -4.8707e+01
3.30997195e+03, -2.7625e+00, -4.7820e+01
3.23682980e+03, -2.6705e+00, -4.7128e+01
3.16530392e+03, -2.6003e+00, -4.6325e+01
3.09535858e+03, -2.5052e+00, -4.5646e+01
3.02695885e+03, -2.4380e+00, -4.4882e+01
2.96007059e+03, -2.3417e+00, -4.4120e+01
2.89466040e+03, -2.2791e+00, -4.3291e+01
2.83069560e+03, -2.2012e+00, -4.2618e+01
2.76814427e+03, -2.1341e+00, -4.1822e+01
2.70697517e+03, -2.0646e+00, -4.1071e+01
2.64715775e+03, -2.0013e+00, -4.0370e+01
2.58866215e+03, -1.9421e+00, -3.9729e+01
2.53145916e+03, -1.8753e+00, -3.8978e+01
2.47552021e+03, -1.8070e+00, -3.8203e+01
2.42081737e+03, -1.7513e+00, -3.7544e+01
2.36732333e+03, -1.6982e+00, -3.6878e+01
2.31501138e+03, -1.6372e+00, -3.6180e+01
2.26385538e+03, -1.5730e+00, -3.5503e+01
2.21382981e+03, -1.5383e+00, -3.4870e+01
2.16490968e+03, -1.4809e+00, -3.4193e+01
2.11707056e+03, -1.4276e+00, -3.3598e+01
2.07028857e+03, -1.3869e+00, -3.3005e+01
2.02454034e+03, -1.3504e+00, -3.2318e+01
1.97980304e+03, -1.2910e+00, -3.1723e+01
1.93605432e+03, -1.2522e+00, -3.0996e+01
1.89327233e+03, -1.2320e+00, -3.0503e+01
1.85143572e+03, -1.1840e+00, -2.9812e+01
1.81052360e+03, -1.1439e+00, -2.9340e+01
1.77051553e+03, -1.0946e+00, -2.8764e+01
1.73139155e+03, -1.0762e+00, -2.8310e+01
1.69313210e+03, -1.0253e+00, -2.7570e+01
1.65571809e+03, -9.9485e-01, -2.7125e+01
1.61913084e+03, -9.6347e-01, -2.6487e+01
1.58335208e+03, -9.4582e-01, -2.5955e+01
1.54836394e+03, -9.1006e-01, -2.5409e+01
1.51414895e+03, -8.7536e-01, -2.4981e+01
1.48069002e+03, -8.6574e-01, -2.4420e+01
1.44797046e+03, -8.2942e-01, -2.4012e+01
1.41597391e+03, -8.0225e-01, -2.3405e+01
1.38468441e+03, -7.8171e-01, -2.2959e+01
1.35408633e+03, -7.4738e-01, -2.2504e+01
1.32416439e+03, -7.4852e-01, -2.2029e+01
1.29490365e+03, -7.1457e-01, -2.1623e+01
1.26628950e+03, -7.0597e-01, -2.1130e+01
1.23830765e+03, -6.8477e-01, -2.0792e+01
1.21094414e+03, -6.5592e-01, -2.0271e+01
1.18418528e+03, -6.3933e-01, -1.9867e+01
1.15801773e+03, -5.9790e-01, -1.9420e+01
1.13242842e+03, -5.9276e-01, -1.9029e+01
1.10740457e+03, -5.8040e-01, -1.8656e+01
1.08293369e+03, -5.6705e-01, -1.8260e+01
1.05900355e+03, -5.6075e-01, -1.7830e+01
1.03560220e+03, -5.3979e-01, -1.7477e+01
1.01271797e+03, -5.2976e-01, -1.7091e+01
9.90339423e+02, -5.0576e-01, -1.6708e+01
9.68455386e+02, -5.1124e-01, -1.6356e+01
9.47054931e+02, -4.8824e-01, -1.5982e+01
9.26127373e+02, -4.8913e-01, -1.5713e+01
9.05662262e+02, -4.7715e-01, -1.5308e+01
8.85649379e+02, -4.4562e-01, -1.5141e+01
8.66078732e+02, -4.4961e-01, -1.4761e+01
8.46940546e+02, -4.4537e-01, -1.4482e+01
8.28225267e+02, -4.3931e-01, -1.4028e+01
8.09923549e+02, -4.2496e-01, -1.3831e+01
7.92026254e+02, -4.0577e-01, -1.3526e+01
7.74524444e+02, -4.0255e-01, -1.3222e+01
7.57409381e+02, -3.8947e-01, -1.2944e+01
7.40672518e+02, -3.8279e-01, -1.2610e+01
7.24305498e+02, -3.6940e-01, -1.2398e+01
7.08300148e+02, -3.4490e-01, -1.2126e+01
6.92648477e+02, -3.6358e-01, -1.1837e+01
6.77342669e+02, -3.4924e-01, -1.1624e+01
6.62375081e+02, -3.3761e-01, -1.1435e+01
6.47738240e+02, -3.3974e-01, -1.1127e+01
6.33424836e+02, -3.2444e-01, -1.0946e+01
6.19427723e+02, -3.3005e-01, -1.0634e+01
