	mass_A
t	x
1.447333E1	7.298702E0
1.447667E1	9.227670E0
1.448167E1	1.037395E1
1.448500E1	1.207555E1
1.449000E1	1.309608E1
1.449333E1	1.522087E1
1.449833E1	1.624814E1
1.450167E1	1.819143E1
1.450667E1	1.905683E1
1.451000E1	2.099606E1
1.451500E1	2.169296E1
1.451833E1	2.291564E1
1.452333E1	2.513615E1
1.452667E1	2.606525E1
1.453167E1	2.804054E1
1.453500E1	2.926316E1
1.454000E1	3.086010E1
1.454333E1	3.213607E1
1.454833E1	3.353587E1
1.455167E1	3.526084E1
1.455500E1	3.648198E1
1.456000E1	3.823341E1
1.456333E1	3.915217E1
1.456833E1	4.104962E1
1.457167E1	4.202673E1
1.457667E1	4.321218E1
1.458000E1	4.513160E1
1.458500E1	4.599360E1
1.458833E1	4.776874E1
1.459333E1	4.906388E1
1.459667E1	5.042108E1
1.460167E1	5.207455E1
1.460500E1	5.310637E1
1.461000E1	5.499484E1
1.461333E1	5.611157E1
1.461833E1	5.720746E1
1.462167E1	5.901632E1
1.462667E1	5.996185E1
1.463000E1	6.085250E1
1.463500E1	6.247071E1
1.463833E1	6.420088E1
1.464333E1	6.503558E1
1.464667E1	6.624807E1
1.465167E1	6.803939E1
1.465500E1	6.913648E1
1.466000E1	7.025671E1
1.466333E1	7.186445E1
1.466833E1	7.336509E1
1.467167E1	7.407198E1
1.467667E1	7.553858E1
1.468000E1	7.717523E1
1.468500E1	7.798762E1
1.468833E1	7.879003E1
1.469333E1	8.016710E1
1.469667E1	8.165053E1
1.470167E1	8.326870E1
1.470500E1	8.380245E1
1.471000E1	8.482975E1
1.471333E1	8.604933E1
1.471833E1	8.723889E1
1.472167E1	8.881021E1
1.472667E1	9.005136E1
1.473000E1	9.083478E1
1.473500E1	9.225519E1
1.473833E1	9.310082E1
1.474333E1	9.396150E1
1.474667E1	9.508649E1
1.475167E1	9.629290E1
1.475500E1	9.728217E1
1.476000E1	9.882599E1
1.476333E1	9.965316E1
1.476833E1	1.008961E2
1.477167E1	1.013758E2
1.477667E1	1.028358E2
1.478000E1	1.035529E2
1.478500E1	1.043133E2
1.478833E1	1.056497E2
1.479333E1	1.059126E2
1.479667E1	1.069189E2
1.480167E1	1.083856E2
1.480500E1	1.095803E2
1.481000E1	1.106713E2
1.481333E1	1.118030E2
1.481833E1	1.128540E2
1.482167E1	1.139300E2
1.482667E1	1.147610E2
1.483000E1	1.159400E2
1.483500E1	1.164262E2
1.483833E1	1.169160E2
1.484333E1	1.170452E2
1.484667E1	1.179116E2
1.485167E1	1.185020E2
1.485500E1	1.190689E2
1.486000E1	1.202196E2
1.486333E1	1.208634E2
1.486833E1	1.213561E2
1.487167E1	1.221386E2
1.487667E1	1.231262E2
1.488000E1	1.232591E2
1.488500E1	1.238927E2
1.488833E1	1.241421E2
1.489333E1	1.248855E2
1.489667E1	1.251243E2
1.490167E1	1.261240E2
1.490500E1	1.268862E2
1.491000E1	1.272556E2
1.491333E1	1.279223E2
1.491833E1	1.284017E2
1.492167E1	1.287577E2
1.492667E1	1.293412E2
1.493000E1	1.288684E2
1.493500E1	1.295601E2
1.493833E1	1.300940E2
1.494167E1	1.300972E2
1.494667E1	1.308087E2
1.495000E1	1.311352E2
1.495500E1	1.311302E2
1.495833E1	1.317038E2
1.496333E1	1.321348E2
1.496667E1	1.320406E2
1.497167E1	1.319083E2
1.497500E1	1.321073E2
1.498000E1	1.319102E2
1.498333E1	1.322336E2
1.498833E1	1.328468E2
1.499167E1	1.330206E2
1.499667E1	1.329679E2
1.500000E1	1.333358E2
1.500500E1	1.332811E2
1.500833E1	1.325742E2
1.501333E1	1.328278E2
1.501667E1	1.333071E2
1.502167E1	1.327149E2
1.502500E1	1.332330E2
1.503000E1	1.326960E2
1.503333E1	1.332173E2
1.503833E1	1.332513E2
1.504167E1	1.330997E2
1.504667E1	1.332070E2
1.505000E1	1.331134E2
1.505500E1	1.330195E2
1.505833E1	1.330200E2
1.506333E1	1.323437E2
1.506667E1	1.316544E2
1.507167E1	1.320047E2
1.507500E1	1.317947E2
1.508000E1	1.311353E2
1.508333E1	1.314672E2
1.508833E1	1.310966E2
1.509167E1	1.306875E2
1.509667E1	1.300035E2
1.510000E1	1.298112E2
1.510500E1	1.289672E2
1.510833E1	1.286200E2
1.511333E1	1.279191E2
1.511667E1	1.278604E2
1.512167E1	1.269570E2
1.512500E1	1.266675E2
1.513000E1	1.258020E2
1.513333E1	1.256110E2
1.513833E1	1.254210E2
1.514167E1	1.248075E2
1.514667E1	1.239738E2
1.515000E1	1.229329E2
1.515500E1	1.229847E2
1.515833E1	1.221742E2
1.516333E1	1.215194E2
1.516667E1	1.211839E2
1.517167E1	1.202144E2
1.517500E1	1.200057E2
1.518000E1	1.193720E2
1.518333E1	1.182082E2
1.518833E1	1.178718E2
1.519167E1	1.172790E2
1.519667E1	1.161036E2
1.520000E1	1.155539E2
1.520500E1	1.152973E2
1.520833E1	1.138587E2
1.521333E1	1.129418E2
1.521667E1	1.120558E2
1.522167E1	1.111149E2
1.522500E1	1.109307E2
1.523000E1	1.097139E2
1.523333E1	1.094627E2
1.523833E1	1.083441E2
1.524167E1	1.070434E2
1.524667E1	1.061099E2
1.525000E1	1.049812E2
1.525500E1	1.037703E2
1.525833E1	1.028564E2
1.526333E1	1.021669E2
1.526667E1	1.006533E2
1.527167E1	1.005246E2
1.527500E1	9.964282E1
1.528000E1	9.728575E1
1.528333E1	9.774323E1
1.528833E1	9.665021E1
1.529167E1	9.554150E1
1.529667E1	9.456005E1
1.530000E1	9.356731E1
1.530500E1	9.249488E1
1.530833E1	9.151357E1
1.531333E1	9.048334E1
1.531667E1	8.891722E1
1.532167E1	8.756599E1
1.532500E1	8.601111E1
1.533000E1	8.539415E1
1.533333E1	8.411811E1
1.533667E1	8.300635E1
1.534167E1	8.147256E1
1.534500E1	7.992464E1
1.535000E1	7.894654E1
1.535333E1	7.731231E1
1.535833E1	7.585961E1
1.536167E1	7.518147E1
1.536667E1	7.372669E1
1.537000E1	7.195933E1
1.537500E1	7.126655E1
1.537833E1	6.991697E1
1.538333E1	6.799540E1
1.538667E1	6.704669E1
1.539167E1	6.601218E1
1.539500E1	6.412308E1
1.540000E1	6.307259E1
1.540333E1	6.231923E1
1.540833E1	6.092468E1
1.541167E1	5.912321E1
1.541667E1	5.808741E1
1.542000E1	5.704634E1
1.542500E1	5.523153E1
1.542833E1	5.418363E1
1.543333E1	5.299163E1
1.543667E1	5.103916E1
1.544167E1	4.989277E1
1.544500E1	4.793742E1
1.545000E1	4.681834E1
1.545333E1	4.481905E1
1.545833E1	4.407418E1
1.546167E1	4.245132E1
1.546667E1	4.084175E1
1.547000E1	3.972591E1
1.547500E1	3.804953E1
1.547833E1	3.708304E1
1.548333E1	3.533173E1
1.548667E1	3.423620E1
1.549167E1	3.293987E1
1.549500E1	3.111776E1
1.550000E1	3.026917E1
1.550333E1	2.867853E1
1.550833E1	2.726945E1
1.551167E1	2.607596E1
1.551667E1	2.467856E1
1.552000E1	2.320825E1
1.552500E1	2.185807E1
1.552833E1	1.973144E1
1.553333E1	1.861980E1
1.553667E1	1.683242E1
1.554167E1	1.573633E1
1.554500E1	1.388917E1
1.555000E1	1.229911E1
1.555333E1	1.081892E1
1.555833E1	9.742094E0
1.556167E1	7.824830E0
1.556667E1	6.733638E0
1.557000E1	5.005306E0
1.557500E1	3.838872E0
1.557833E1	2.059661E0
1.558333E1	1.414915E0
1.558667E1	-2.317419E-1
1.559167E1	-2.100483E0
1.559500E1	-3.276045E0
1.560000E1	-4.694797E0
1.560333E1	-5.607349E0
1.560833E1	-7.345646E0
1.561167E1	-9.317556E0
1.561667E1	-1.008338E1
1.562000E1	-1.184614E1
1.562500E1	-1.272892E1
1.562833E1	-1.400237E1
1.563333E1	-1.579253E1
1.563667E1	-1.713295E1
1.564167E1	-1.840953E1
1.564500E1	-1.981997E1
1.565000E1	-2.048252E1
1.565333E1	-2.121108E1
1.565833E1	-2.227123E1
1.566167E1	-2.470863E1
1.566667E1	-2.689393E1
1.567000E1	-2.633220E1
1.567500E1	-2.833808E1
1.567833E1	-3.005433E1
1.568333E1	-3.086549E1
1.568667E1	-3.207620E1
1.569167E1	-3.418984E1
1.569500E1	-3.474585E1
1.570000E1	-3.593938E1
1.570333E1	-3.693804E1
1.570833E1	-3.805051E1
1.571167E1	-3.997373E1
1.571667E1	-4.090156E1
1.572000E1	-4.213836E1
1.572333E1	-4.321455E1
1.572833E1	-4.508626E1
1.573167E1	-4.563394E1
1.573667E1	-4.767725E1
1.574000E1	-4.761116E1
1.574500E1	-4.875744E1
1.574833E1	-4.991680E1
1.575333E1	-5.085566E1
1.575667E1	-5.192027E1
1.576167E1	-5.294599E1
1.576500E1	-5.372387E1
1.577000E1	-5.441618E1
1.577333E1	-5.544289E1
1.577833E1	-5.636374E1
1.578167E1	-5.846824E1
1.578667E1	-5.854594E1
1.579000E1	-5.974710E1
1.579500E1	-6.053491E1
1.579833E1	-6.256645E1
1.580333E1	-6.234140E1
1.580667E1	-6.475459E1
1.581167E1	-6.421010E1
1.581500E1	-6.646659E1
1.582000E1	-6.759710E1
1.582333E1	-6.749690E1
1.582833E1	-6.904132E1
1.583167E1	-7.029984E1
1.583667E1	-7.076854E1
1.584000E1	-7.203619E1
1.584500E1	-7.295757E1
1.584833E1	-7.385284E1
1.585333E1	-7.451859E1
1.585667E1	-7.501256E1
1.586167E1	-7.578465E1
1.586500E1	-7.692015E1
1.587000E1	-7.729471E1
1.587333E1	-7.766758E1
1.587833E1	-7.920585E1
1.588167E1	-8.003983E1
1.588667E1	-8.070966E1
1.589000E1	-8.085780E1
1.589500E1	-8.194119E1
1.589833E1	-8.183073E1
1.590333E1	-8.317490E1
1.590667E1	-8.351573E1
1.591167E1	-8.369888E1
1.591500E1	-8.448485E1
1.592000E1	-8.468871E1
1.592333E1	-8.571836E1
1.592833E1	-8.554111E1
1.593167E1	-8.652629E1
1.593667E1	-8.633546E1
1.594000E1	-8.686458E1
1.594500E1	-8.803614E1
1.594833E1	-8.827299E1
1.595333E1	-8.940661E1
1.595667E1	-8.954135E1
1.596167E1	-9.000942E1
1.596500E1	-9.032884E1
1.597000E1	-9.122142E1
1.597333E1	-9.110640E1
1.597833E1	-9.164046E1
1.598167E1	-9.246349E1
1.598667E1	-9.202868E1
1.599000E1	-9.286496E1
1.599500E1	-9.322914E1
1.599833E1	-9.271767E1
1.600333E1	-9.310395E1
1.600667E1	-9.348909E1
1.601167E1	-9.442710E1
1.601500E1	-9.432863E1
1.602000E1	-9.399251E1
1.602333E1	-9.403115E1
1.602833E1	-9.478736E1
1.603167E1	-9.500240E1
1.603667E1	-9.510902E1
1.604000E1	-9.460876E1
1.604500E1	-9.553524E1
1.604833E1	-9.464743E1
1.605333E1	-9.547004E1
1.605667E1	-9.436568E1
1.606167E1	-9.563370E1
1.606500E1	-9.430417E1
1.607000E1	-9.584644E1
1.607333E1	-9.576796E1
1.607833E1	-9.573669E1
1.608167E1	-9.570364E1
1.608667E1	-9.552440E1
1.609000E1	-9.552220E1
1.609500E1	-9.548670E1
1.609833E1	-9.539212E1
1.610333E1	-9.515449E1
1.610667E1	-9.484622E1
1.611000E1	-9.363364E1
1.611500E1	-9.461673E1
1.611833E1	-9.432743E1
1.612333E1	-9.362087E1
1.612667E1	-9.244116E1
1.613167E1	-9.338429E1
1.613500E1	-9.287328E1
1.614000E1	-9.129850E1
1.614333E1	-9.233283E1
1.614833E1	-9.050932E1
1.615167E1	-9.150489E1
1.615667E1	-9.053358E1
1.616000E1	-9.047041E1
1.616500E1	-9.024528E1
1.616833E1	-8.927064E1
1.617333E1	-8.899925E1
1.617667E1	-8.853142E1
1.618167E1	-8.801860E1
1.618500E1	-8.748500E1
1.619000E1	-8.722009E1
1.619333E1	-8.623761E1
1.619833E1	-8.591626E1
1.620167E1	-8.473728E1
1.620667E1	-8.402306E1
1.621000E1	-8.392415E1
1.621500E1	-8.329342E1
1.621833E1	-8.218272E1
1.622333E1	-8.212615E1
1.622667E1	-8.083280E1
1.623167E1	-8.020007E1
1.623500E1	-7.978087E1
1.624000E1	-7.902736E1
1.624333E1	-7.773141E1
1.624833E1	-7.701041E1
1.625167E1	-7.651624E1
1.625667E1	-7.609330E1
1.626000E1	-7.488479E1
1.626500E1	-7.356826E1
1.626833E1	-7.332763E1
1.627333E1	-7.194975E1
1.627667E1	-7.097971E1
1.628167E1	-7.035386E1
1.628500E1	-6.900444E1
1.629000E1	-6.879795E1
1.629333E1	-6.817832E1
1.629833E1	-6.709748E1
1.630167E1	-6.595288E1
1.630667E1	-6.544461E1
1.631000E1	-6.326585E1
1.631500E1	-6.240563E1
1.631833E1	-6.253878E1
1.632333E1	-6.127041E1
1.632667E1	-5.972331E1
1.633167E1	-5.911401E1
1.633500E1	-5.780678E1
1.634000E1	-5.720195E1
1.634333E1	-5.611832E1
1.634833E1	-5.483437E1
1.635167E1	-5.427698E1
1.635667E1	-5.355970E1
1.636000E1	-5.254511E1
1.636500E1	-5.165251E1
1.636833E1	-5.040205E1
1.637333E1	-4.904537E1
1.637667E1	-4.783824E1
1.638167E1	-4.646492E1
1.638500E1	-4.463575E1
1.639000E1	-4.423660E1
1.639333E1	-4.315374E1
1.639833E1	-4.171142E1
1.640167E1	-4.046810E1
1.640667E1	-3.861973E1
1.641000E1	-3.801193E1
1.641500E1	-3.681931E1
1.641833E1	-3.544084E1
1.642333E1	-3.349258E1
1.642667E1	-3.350379E1
1.643167E1	-3.193244E1
1.643500E1	-2.950674E1
1.644000E1	-2.949148E1
1.644333E1	-2.772259E1
1.644833E1	-2.597056E1
1.645167E1	-2.523852E1
1.645667E1	-2.406541E1
1.646000E1	-2.273947E1
1.646500E1	-2.078426E1
1.646833E1	-1.993712E1
1.647333E1	-1.820007E1
1.647667E1	-1.684127E1
1.648167E1	-1.565344E1
1.648500E1	-1.386619E1
1.649000E1	-1.289901E1
1.649333E1	-1.106894E1
1.649833E1	-9.578039E0
1.650167E1	-8.432323E0
1.650500E1	-6.816045E0
1.651000E1	-5.761303E0
1.651333E1	-4.110100E0
1.651833E1	-3.464330E0
1.652167E1	-2.615297E0
1.652667E1	1.493163E-1
1.653000E1	5.743765E-1
1.653500E1	1.832592E0
1.653833E1	3.749369E0
1.654333E1	5.261990E0
1.654667E1	6.643325E0
1.655167E1	8.258975E0
1.655500E1	9.301150E0
1.656000E1	1.118082E1
1.656333E1	1.201009E1
1.656833E1	1.383453E1
1.657167E1	1.477896E1
1.657667E1	1.616356E1
1.658000E1	1.817628E1
1.658500E1	1.915019E1
1.658833E1	2.125651E1
1.659333E1	2.207381E1
1.659667E1	2.408403E1
1.660167E1	2.474104E1
1.660500E1	2.657905E1
1.661000E1	2.806734E1
1.661333E1	2.926671E1
1.661833E1	3.135219E1
1.662167E1	3.224790E1
1.662667E1	3.397293E1
1.663000E1	3.477825E1
1.663500E1	3.626617E1
1.663833E1	3.795337E1
1.664333E1	3.868703E1
1.664667E1	4.011092E1
1.665167E1	4.219902E1
1.665500E1	4.288804E1
1.666000E1	4.450307E1
1.666333E1	4.616918E1
1.666833E1	4.719020E1
1.667167E1	4.933638E1
1.667667E1	5.004365E1
1.668000E1	5.182242E1
1.668500E1	5.334192E1
1.668833E1	5.421996E1
1.669333E1	5.603067E1
1.669667E1	5.740778E1
1.670167E1	5.851913E1
1.670500E1	6.010984E1
1.671000E1	6.079453E1
1.671333E1	6.207273E1
1.671833E1	6.384647E1
1.672167E1	6.534234E1
1.672667E1	6.617477E1
1.673000E1	6.773474E1
1.673500E1	6.937394E1
1.673833E1	6.997110E1
1.674333E1	7.090458E1
1.674667E1	7.233868E1
1.675167E1	7.371178E1
1.675500E1	7.528297E1
1.676000E1	7.598146E1
1.676333E1	7.679161E1
1.676833E1	7.835702E1
1.677167E1	7.960201E1
1.677667E1	8.125960E1
1.678000E1	8.177549E1
1.678500E1	8.279811E1
1.678833E1	8.380329E1
1.679333E1	8.475567E1
1.679667E1	8.596065E1
1.680167E1	8.658266E1
1.680500E1	8.795743E1
1.681000E1	8.890063E1
1.681333E1	8.992056E1
1.681833E1	9.086449E1
1.682167E1	9.195854E1
1.682667E1	9.279615E1
1.683000E1	9.397249E1
1.683500E1	9.521720E1
1.683833E1	9.592421E1
1.684333E1	9.702480E1
1.684667E1	9.805348E1
1.685167E1	9.904606E1
1.685500E1	1.002036E2
1.686000E1	1.009301E2
1.686333E1	1.020332E2
1.686833E1	1.029329E2
1.687167E1	1.040193E2
1.687667E1	1.050414E2
1.688000E1	1.058126E2
1.688500E1	1.066543E2
1.688833E1	1.073439E2
1.689167E1	1.083094E2
1.689667E1	1.090793E2
1.690000E1	1.098411E2
1.690500E1	1.111410E2
1.690833E1	1.120739E2
1.691333E1	1.131647E2
1.691667E1	1.139730E2
1.692167E1	1.144164E2
1.692500E1	1.147293E2
1.693000E1	1.159641E2
1.693333E1	1.165607E2
1.693833E1	1.168962E2
1.694167E1	1.181028E2
1.694667E1	1.186156E2
1.695000E1	1.189830E2
1.695500E1	1.200016E2
1.695833E1	1.200635E2
1.696333E1	1.211762E2
1.696667E1	1.220494E2
1.697167E1	1.223842E2
1.697500E1	1.232480E2
1.698000E1	1.238309E2
1.698333E1	1.238217E2
1.698833E1	1.244407E2
1.699167E1	1.253641E2
1.699667E1	1.256989E2
1.700000E1	1.263858E2
1.700500E1	1.262642E2
1.700833E1	1.269991E2
1.701333E1	1.269471E2
1.701667E1	1.269745E2
1.702167E1	1.275729E2
1.702500E1	1.282732E2
1.703000E1	1.281249E2
1.703333E1	1.288608E2
1.703833E1	1.291504E2
1.704167E1	1.291286E2
1.704667E1	1.294358E2
1.705000E1	1.301092E2
1.705500E1	1.298746E2
1.705833E1	1.296847E2
1.706333E1	1.297918E2
1.706667E1	1.299938E2
1.707167E1	1.297969E2
1.707500E1	1.296471E2
1.708000E1	1.296269E2
1.708333E1	1.295617E2
1.708833E1	1.296548E2
1.709167E1	1.305671E2
1.709667E1	1.295436E2
1.710000E1	1.295708E2
1.710500E1	1.306235E2
1.710833E1	1.295249E2
1.711333E1	1.306588E2
1.711667E1	1.303388E2
1.712167E1	1.299503E2
1.712500E1	1.301201E2
1.713000E1	1.300383E2
1.713333E1	1.298991E2
1.713833E1	1.295558E2
1.714167E1	1.287968E2
1.714667E1	1.291648E2
1.715000E1	1.292384E2
1.715500E1	1.289898E2
1.715833E1	1.284351E2
1.716333E1	1.277972E2
1.716667E1	1.280409E2
1.717167E1	1.271168E2
1.717500E1	1.268489E2
1.718000E1	1.265643E2
1.718333E1	1.260312E2
1.718833E1	1.258650E2
1.719167E1	1.251349E2
1.719667E1	1.250760E2
1.720000E1	1.250663E2
1.720500E1	1.242216E2
1.720833E1	1.241687E2
1.721333E1	1.237338E2
1.721667E1	1.231384E2
1.722167E1	1.230530E2
1.722500E1	1.220765E2
1.723000E1	1.220174E2
1.723333E1	1.207965E2
1.723833E1	1.198217E2
1.724167E1	1.197678E2
1.724667E1	1.190382E2
1.725000E1	1.176577E2
1.725500E1	1.174434E2
1.725833E1	1.167976E2
1.726333E1	1.163640E2
1.726667E1	1.152949E2
1.727167E1	1.147221E2
1.727500E1	1.143267E2
1.728000E1	1.130794E2
1.728333E1	1.124230E2
1.728667E1	1.120444E2
1.729167E1	1.108818E2
1.729500E1	1.099889E2
1.730000E1	1.091899E2
1.730333E1	1.083163E2
1.730833E1	1.075437E2
1.731167E1	1.068576E2
1.731667E1	1.057281E2
1.732000E1	1.055011E2
1.732500E1	1.043043E2
1.732833E1	1.029565E2
1.733333E1	1.019949E2
1.733667E1	1.012298E2
1.734167E1	9.985942E1
1.734500E1	9.889285E1
1.735000E1	9.832715E1
1.735333E1	9.675690E1
1.735833E1	9.643667E1
1.736167E1	9.557377E1
1.736667E1	9.344423E1
1.737000E1	9.383313E1
1.737500E1	9.279928E1
1.737833E1	9.181127E1
1.738333E1	9.060447E1
1.738667E1	8.960890E1
1.739167E1	8.851793E1
1.739500E1	8.738234E1
1.740000E1	8.601684E1
1.740333E1	8.454410E1
1.740833E1	8.324394E1
1.741167E1	8.178224E1
1.741667E1	8.123582E1
1.742000E1	7.987576E1
1.742500E1	7.808019E1
1.742833E1	7.675416E1
1.743333E1	7.593266E1
1.743667E1	7.478185E1
1.744167E1	7.292768E1
1.744500E1	7.197996E1
1.745000E1	7.066811E1
1.745333E1	6.897834E1
1.745833E1	6.802017E1
1.746167E1	6.686311E1
1.746667E1	6.501854E1
1.747000E1	6.399594E1
1.747500E1	6.249943E1
1.747833E1	6.090601E1
1.748333E1	5.977965E1
1.748667E1	5.841028E1
1.749167E1	5.693793E1
1.749500E1	5.586125E1
1.750000E1	5.391103E1
1.750333E1	5.302305E1
1.750833E1	5.153279E1
1.751167E1	5.000551E1
1.751667E1	4.866617E1
1.752000E1	4.722569E1
1.752500E1	4.611670E1
1.752833E1	4.528702E1
1.753333E1	4.373600E1
1.753667E1	4.170397E1
1.754167E1	4.117864E1
1.754500E1	3.938403E1
1.755000E1	3.779458E1
1.755333E1	3.698135E1
1.755833E1	3.484744E1
1.756167E1	3.408004E1
1.756667E1	3.241571E1
1.757000E1	3.067756E1
1.757500E1	2.984254E1
1.757833E1	2.783915E1
1.758333E1	2.660858E1
1.758667E1	2.516003E1
1.759167E1	2.426863E1
1.759500E1	2.325610E1
1.760000E1	2.155413E1
1.760333E1	1.999697E1
1.760833E1	1.870248E1
1.761167E1	1.693155E1
1.761667E1	1.574981E1
1.762000E1	1.389683E1
1.762500E1	1.294282E1
1.762833E1	1.112433E1
1.763333E1	1.028406E1
1.763667E1	8.832570E0
1.764167E1	6.984668E0
1.764500E1	6.146031E0
1.765000E1	4.533734E0
1.765333E1	2.883154E0
1.765833E1	1.906357E0
1.766167E1	-2.365924E-2
1.766667E1	-8.349432E-1
1.767000E1	-2.148459E0
1.767333E1	-4.231175E0
1.767833E1	-5.086871E0
1.768167E1	-6.869593E0
1.768667E1	-8.093516E0
1.769000E1	-9.538014E0
1.769500E1	-1.074608E1
1.769833E1	-1.164422E1
1.770333E1	-1.282248E1
1.770667E1	-1.424757E1
1.771167E1	-1.583361E1
1.771500E1	-1.662516E1
1.772000E1	-1.760533E1
1.772333E1	-1.925017E1
1.772833E1	-2.117961E1
1.773167E1	-2.186003E1
1.773667E1	-2.321291E1
1.774000E1	-2.459971E1
1.774500E1	-2.661629E1
1.774833E1	-2.677374E1
1.775333E1	-2.811725E1
1.775667E1	-3.001001E1
1.776167E1	-3.080980E1
1.776500E1	-3.193530E1
1.777000E1	-3.305845E1
1.777333E1	-3.459999E1
1.777833E1	-3.575027E1
1.778167E1	-3.740339E1
1.778667E1	-3.790072E1
1.779000E1	-3.912767E1
1.779500E1	-4.035478E1
1.779833E1	-4.177212E1
1.780333E1	-4.305689E1
1.780667E1	-4.384067E1
1.781167E1	-4.469907E1
1.781500E1	-4.542194E1
1.782000E1	-4.658066E1
1.782333E1	-4.798772E1
1.782833E1	-4.897591E1
1.783167E1	-5.087143E1
1.783667E1	-5.170163E1
1.784000E1	-5.249278E1
1.784500E1	-5.381523E1
1.784833E1	-5.506805E1
1.785333E1	-5.609065E1
1.785667E1	-5.700808E1
1.786167E1	-5.755856E1
1.786500E1	-5.854307E1
1.787000E1	-6.043543E1
1.787333E1	-6.141828E1
1.787833E1	-6.149822E1
1.788167E1	-6.317101E1
1.788667E1	-6.379154E1
1.789000E1	-6.481020E1
1.789500E1	-6.629518E1
1.789833E1	-6.719832E1
1.790333E1	-6.795900E1
1.790667E1	-6.875786E1
1.791167E1	-6.963882E1
1.791500E1	-7.006745E1
1.792000E1	-7.097812E1
1.792333E1	-7.168735E1
1.792833E1	-7.343998E1
1.793167E1	-7.400818E1
1.793667E1	-7.471210E1
1.794000E1	-7.494811E1
1.794500E1	-7.622752E1
1.794833E1	-7.695006E1
1.795333E1	-7.691865E1
1.795667E1	-7.820169E1
1.796167E1	-7.888626E1
1.796500E1	-7.916065E1
1.797000E1	-7.970967E1
1.797333E1	-8.017896E1
1.797833E1	-8.081060E1
1.798167E1	-8.173433E1
1.798667E1	-8.173030E1
1.799000E1	-8.297773E1
1.799500E1	-8.307045E1
1.799833E1	-8.427450E1
1.800333E1	-8.491916E1
1.800667E1	-8.444579E1
1.801167E1	-8.483437E1
1.801500E1	-8.657902E1
1.802000E1	-8.592604E1
1.802333E1	-8.697967E1
1.802833E1	-8.688785E1
1.803167E1	-8.741591E1
1.803667E1	-8.849574E1
1.804000E1	-8.849914E1
1.804500E1	-8.919568E1
1.804833E1	-8.902809E1
1.805333E1	-8.998107E1
1.805667E1	-8.971107E1
1.806000E1	-8.988658E1
1.806500E1	-9.068425E1
1.806833E1	-9.094282E1
1.807333E1	-9.137727E1
1.807667E1	-9.087756E1
1.808167E1	-9.121823E1
1.808500E1	-9.141279E1
1.809000E1	-9.226425E1
1.809333E1	-9.176678E1
1.809833E1	-9.217633E1
1.810167E1	-9.190687E1
1.810667E1	-9.183952E1
1.811000E1	-9.201915E1
1.811500E1	-9.179850E1
1.811833E1	-9.178378E1
1.812333E1	-9.178849E1
1.812667E1	-9.189026E1
1.813167E1	-9.224079E1
1.813500E1	-9.170525E1
1.814000E1	-9.222254E1
1.814333E1	-9.166351E1
1.814833E1	-9.172554E1
1.815167E1	-9.233577E1
1.815667E1	-9.223610E1
1.816000E1	-9.173892E1
1.816500E1	-9.217141E1
1.816833E1	-9.215255E1
1.817333E1	-9.191612E1
1.817667E1	-9.148136E1
1.818167E1	-9.117400E1
1.818500E1	-9.079069E1
1.819000E1	-9.115899E1
1.819333E1	-9.085257E1
1.819833E1	-9.034185E1
1.820167E1	-8.974659E1
1.820667E1	-9.010463E1
1.821000E1	-8.994165E1
1.821500E1	-8.932386E1
1.821833E1	-8.922595E1
1.822333E1	-8.924850E1
1.822667E1	-8.825439E1
1.823167E1	-8.766243E1
1.823500E1	-8.735736E1
1.824000E1	-8.676300E1
1.824333E1	-8.683758E1
1.824833E1	-8.569633E1
1.825167E1	-8.519929E1
1.825667E1	-8.518126E1
1.826000E1	-8.469248E1
1.826500E1	-8.381376E1
1.826833E1	-8.316037E1
1.827333E1	-8.312339E1
1.827667E1	-8.278969E1
1.828167E1	-8.231984E1
1.828500E1	-8.126987E1
1.829000E1	-8.130679E1
1.829333E1	-7.974750E1
1.829833E1	-7.954663E1
1.830167E1	-7.931008E1
1.830667E1	-7.771263E1
1.831000E1	-7.724649E1
1.831500E1	-7.725361E1
1.831833E1	-7.568789E1
1.832333E1	-7.502325E1
1.832667E1	-7.529802E1
1.833167E1	-7.357410E1
1.833500E1	-7.325162E1
1.834000E1	-7.229801E1
1.834333E1	-7.203325E1
1.834833E1	-7.107915E1
1.835167E1	-6.977801E1
1.835667E1	-6.912045E1
1.836000E1	-6.790576E1
1.836500E1	-6.713663E1
1.836833E1	-6.620206E1
1.837333E1	-6.580990E1
1.837667E1	-6.477829E1
1.838167E1	-6.409096E1
1.838500E1	-6.308160E1
1.839000E1	-6.221608E1
1.839333E1	-6.050755E1
1.839833E1	-5.968463E1
1.840167E1	-5.910683E1
1.840667E1	-5.754803E1
1.841000E1	-5.743955E1
1.841500E1	-5.543039E1
1.841833E1	-5.556953E1
1.842333E1	-5.387653E1
1.842667E1	-5.330420E1
1.843167E1	-5.227199E1
1.843500E1	-5.114554E1
1.844000E1	-5.036953E1
1.844333E1	-4.836120E1
1.844667E1	-4.853957E1
1.845167E1	-4.725151E1
1.845500E1	-4.607061E1
1.846000E1	-4.484685E1
1.846333E1	-4.343316E1
1.846833E1	-4.163347E1
1.847167E1	-4.124707E1
1.847667E1	-4.040693E1
1.848000E1	-3.949802E1
1.848500E1	-3.849648E1
1.848833E1	-3.717342E1
1.849333E1	-3.575325E1
