mass_A
t	x
22.035	-246.94901992162318
22.068333333333335	-243.78609751100907
22.101666666666667	-238.61885887895903
22.135	-231.94090527041504
22.168333333333333	-223.9060796298653
22.201666666666668	-214.70745656954364
22.235000000000003	-204.00550283112483
22.268333333333334	-192.9761567567644
22.30166666666667	-181.0870981285119
22.335	-168.90424805141203
22.368333333333336	-156.43815112296113
22.401666666666667	-144.4246449997072
22.435000000000002	-132.8392144232257
22.468333333333334	-121.75767331002396
22.50166666666667	-111.92840771776872
22.535	-102.9629518035274
22.568333333333335	-95.42438978135323
22.601666666666667	-89.46400102512246
22.635	-84.84809578707518
22.668333333333337	-81.83293055159493
22.701666666666668	-80.64901020668361
22.735000000000003	-81.22819725758364
22.768333333333334	-83.6859461479296
22.80166666666667	-87.69267987059555
22.835	-93.47476476822732
22.868333333333336	-100.6845165972685
22.901666666666667	-109.01373805275068
22.935000000000002	-118.79148686778535
22.968333333333334	-129.70654475744368
23.00166666666667	-141.02113137366513
23.035	-152.8619326895423
23.068333333333335	-165.3502719359176
23.101666666666667	-177.62908891050063
23.135	-189.67856877234283
23.168333333333337	-201.16418771455875
23.201666666666668	-211.62386286209164
23.235000000000003	-220.77003553944462
23.268333333333334	-228.88079937871578
23.30166666666667	-235.67330562465423
23.335	-240.94651223605746
23.368333333333336	-244.5836665057468
23.401666666666667	-246.65896494402983
23.435000000000002	-246.83877998257435
23.468333333333334	-245.4968455394344
23.50166666666667	-242.51734898913833
23.535	-237.59028731198504
23.568333333333335	-231.45299976653598
23.601666666666667	-223.68429866117788
23.635	-214.70291257165366
23.668333333333337	-204.73928940881
23.701666666666668	-193.52143662954762
23.735000000000003	-181.96188982062938
23.768333333333334	-169.95429890719447
23.80166666666667	-157.70999867524517
23.83666666666667	-145.7594853501517
23.87	-134.46561348799918
23.903333333333336	-123.61069345704294
23.936666666666667	-113.7815561437377
23.970000000000002	-104.8570985076243
24.003333333333334	-97.58115698445681
24.03666666666667	-91.50418272270224
24.07	-86.92732816829448
24.103333333333335	-83.86420528860128
24.136666666666667	-82.65913782598079
24.17	-82.98126979083236
24.203333333333333	-85.25773480617124
24.236666666666668	-89.14555902512313
24.270000000000003	-94.56814349041008
24.303333333333335	-101.57789070326112
24.33666666666667	-109.62746148052304
24.37	-119.17154400414086
24.403333333333336	-129.62818167667524
24.436666666666667	-140.57923990626693
24.470000000000002	-152.39147146355805
24.503333333333334	-164.69915653346436
24.53666666666667	-176.58869284351192
24.57	-188.39730191325236
24.603333333333335	-199.7478049013818
24.636666666666667	-210.11290894480362
24.67	-219.52916437288917
24.703333333333333	-227.7210180424235
24.736666666666668	-234.62662101671242
24.770000000000003	-239.8556345481548
24.803333333333335	-243.694192647997
24.83666666666667	-245.7919745623846
24.87	-246.10131187356728
24.903333333333336	-244.7495779965805
24.936666666666667	-241.79043047356083
24.970000000000002	-237.46595090482037
25.003333333333334	-231.5488037519242
25.03666666666667	-223.7567677758409
25.07	-215.11506968249756
25.103333333333335	-205.14167414935451
25.136666666666667	-194.19683550707668
25.17	-182.65579817470348
25.203333333333337	-170.8827420679579
25.236666666666668	-158.833799561972
25.270000000000003	-146.96690261029937
25.303333333333335	-135.58733087417716
25.33666666666667	-124.84678472255564
25.37	-114.85671979969209
25.403333333333336	-106.02759989335505
25.436666666666667	-98.63725879084927
25.470000000000002	-92.5058761523527
25.503333333333334	-87.85088027698691
25.53666666666667	-84.77016368051187
25.57	-83.39441382784503
25.603333333333335	-83.74206210047618
25.636666666666667	-85.674434898654
25.67	-89.3338620614162
25.703333333333337	-94.60525372277732
25.736666666666668	-101.37878993984839
25.770000000000003	-109.28465850804753
25.803333333333335	-118.82911553905501
25.83666666666667	-128.598563185753
25.87	-140.03865281815297
25.903333333333336	-151.50622499136722
25.936666666666667	-163.58644074823633
25.970000000000002	-175.2919216978072
26.003333333333334	-186.83907894421998
26.03666666666667	-197.96858834482896
26.07166666666667	-208.40998941945162
26.105	-217.9902053551515
